,시즌,복종,소품종,라인,시즌이월,카테고리,기획년도,주차,총입고수량,총입고원가,총입고택가,판매수량,판매액,매출원가,판매택가,제품원가,제품택가,평균판매수량,평균실판가,제품실판가,할인율(%),누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율(%),ROI
2558,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2021,2021-12-12,17266,141634615,1206893400,1029,30918901.0,8443734,71927100,8203.0,69900.0,585.0,36167.0,30048.0,57.0,7588,257234510.0,62256125,530401200,0.0,1.21
2559,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2021,2021-12-19,17266,141634615,1206893400,709,23682596.0,5817751,49559100,8203.0,69900.0,585.0,36167.0,33403.0,52.0,8297,280917106.0,68073876,579960300,0.0,1.32
2560,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2021,2021-12-26,17266,141634615,1206893400,1061,31251552.0,8705942,74163900,8203.0,69900.0,585.0,36167.0,29455.0,58.0,9358,312168658.0,76779818,654124200,0.0,1.46
2561,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-09-04,3408,35574540,306379200,0,0.0,0,0,10439.0,89900.0,400.0,36744.0,,,9358,312168658.0,76779818,654124200,0.0,5.82
2562,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-09-11,3840,40083989,345216000,0,0.0,0,0,10439.0,89900.0,400.0,36744.0,,,9358,312168658.0,76779818,654124200,0.0,5.16
2563,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-09-18,3840,40083989,345216000,1,39000.0,10439,89900,10439.0,89900.0,400.0,36744.0,39000.0,57.0,9359,312207658.0,76790257,654214100,0.0,5.17
2564,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-09-25,3840,40083989,345216000,21,934950.0,219209,1887900,10439.0,89900.0,400.0,36744.0,44521.0,50.0,9380,313142608.0,77009466,656102000,0.0,5.18
2565,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-10-02,6580,72494211,591542000,42,1809250.0,445216,3775800,11017.0,89900.0,400.0,36744.0,43077.0,52.0,9422,314951858.0,77454682,659877800,0.0,2.88
2566,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-10-09,6580,72494211,591542000,60,2579900.0,659272,5394000,11017.0,89900.0,400.0,36744.0,42998.0,52.0,9482,317531758.0,78113954,665271800,0.0,2.9
2567,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-10-16,11953,119147970,1074574700,81,3500900.0,890258,7281900,9968.0,89900.0,400.0,36744.0,43221.0,52.0,9563,321032658.0,79004212,672553700,0.0,1.79
2568,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-10-23,11953,119147970,1074574700,82,3598900.0,901188,7371800,9968.0,89900.0,400.0,36744.0,43889.0,51.0,9645,324631558.0,79905400,679925500,0.0,1.81
2569,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-10-30,15420,157353372,1386258000,189,7972150.0,1932560,16991100,10204.0,89900.0,400.0,36744.0,42181.0,53.0,9834,332603708.0,81837960,696916600,0.0,1.4
2570,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-11-06,15420,159355867,1386258000,286,11452400.0,3045076,25711400,10334.0,89900.0,400.0,36744.0,40043.0,55.0,10120,344056108.0,84883036,722628000,0.0,1.43
2571,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-11-13,15420,159355867,1386258000,441,18818306.0,4740786,39645900,10334.0,89900.0,400.0,36744.0,42672.0,53.0,10561,362874414.0,89623822,762273900,0.0,1.51
2572,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-11-20,17708,179110866,1591949200,500,16552600.0,5264636,44950000,10115.0,89900.0,400.0,36744.0,33105.0,63.0,11061,379427014.0,94888458,807223900,0.0,1.4
2573,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-11-27,17708,179110866,1591949200,653,19400849.0,6770885,58704700,10115.0,89900.0,400.0,36744.0,29710.0,67.0,11714,398827863.0,101659343,865928600,0.0,1.46
2574,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-12-04,17708,179110866,1591949200,1308,35103400.0,13647510,117589200,10115.0,89900.0,400.0,36744.0,26837.0,70.0,13022,433931263.0,115306853,983517800,0.0,1.56
2575,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-12-11,17708,179110866,1591949200,1330,35679990.0,13540888,119567000,10115.0,89900.0,400.0,36744.0,26827.0,70.0,14352,469611253.0,128847741,1103084800,0.0,1.66
2576,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-12-18,17708,179110866,1591949200,861,23029600.0,8879570,77403900,10115.0,89900.0,400.0,36744.0,26748.0,70.0,15213,492640853.0,137727311,1180488700,0.0,1.73
2577,겨울,팬츠,니트팬츠,ZB,01_시즌,겨울_팬츠_니트팬츠_ZB,2022,2022-12-25,17708,179110866,1591949200,937,24666900.0,9636026,84236300,10115.0,89900.0,400.0,36744.0,26325.0,71.0,16150,517307753.0,147363337,1264725000,0.0,1.8
2578,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-08-27,1037,20757629,103596300,0,0.0,0,0,20017.0,99900.0,23.0,62916.0,,,0,0.0,0,0,0.0,0.0
2579,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-09-03,1037,20804392,103596300,0,0.0,0,0,20062.0,99900.0,23.0,62916.0,,,0,0.0,0,0,0.0,0.0
2580,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-09-10,1626,32622362,162437400,0,0.0,0,0,20063.0,99900.0,23.0,62916.0,,,0,0.0,0,0,0.0,0.0
2581,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-09-17,1626,32622362,162437400,28,2212000.0,561763,2797200,20063.0,99900.0,23.0,62916.0,79000.0,21.0,28,2212000.0,561763,2797200,0.0,0.04
2582,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-09-24,1626,32622362,162437400,19,1471950.0,381154,1898100,20063.0,99900.0,23.0,62916.0,77471.0,22.0,47,3683950.0,942917,4695300,0.0,0.07
2583,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-10-01,1626,32622362,162437400,30,1942423.0,601860,2997000,20063.0,99900.0,23.0,62916.0,64747.0,35.0,77,5626373.0,1544777,7692300,0.0,0.11
2584,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-10-08,1626,32622362,162437400,48,3167844.0,963026,4795200,20063.0,99900.0,23.0,62916.0,65997.0,34.0,125,8794217.0,2507803,12487500,0.0,0.17
2585,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-10-15,1626,32622362,162437400,41,3062458.0,822643,4095900,20063.0,99900.0,23.0,62916.0,74694.0,25.0,166,11856675.0,3330446,16583400,0.0,0.23
2586,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-10-22,1626,32622362,162437400,31,2374850.0,622225,3096900,20063.0,99900.0,23.0,62916.0,76608.0,23.0,197,14231525.0,3952671,19680300,0.0,0.28
2587,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-10-29,1626,32622362,162437400,26,1937826.0,521455,2597400,20063.0,99900.0,23.0,62916.0,74532.0,25.0,223,16169351.0,4474126,22277700,0.0,0.31
2588,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-11-05,1626,32622362,162437400,21,1286870.0,421268,2097900,20063.0,99900.0,23.0,62916.0,61280.0,39.0,244,17456221.0,4895394,24375600,0.0,0.34
2589,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-11-12,1626,32622362,162437400,9,300750.0,180647,899100,20063.0,99900.0,23.0,62916.0,33417.0,67.0,253,17756971.0,5076041,25274700,0.0,0.34
2590,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-11-19,1626,32622362,162437400,25,1478520.0,501556,2497500,20063.0,99900.0,23.0,62916.0,59141.0,41.0,278,19235491.0,5577597,27772200,0.0,0.37
2591,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-11-26,1626,32622362,162437400,20,1133160.0,401250,1998000,20063.0,99900.0,23.0,62916.0,56658.0,43.0,298,20368651.0,5978847,29770200,0.0,0.38
2592,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-12-03,1626,32622362,162437400,35,2031772.0,702283,3496500,20063.0,99900.0,23.0,62916.0,58051.0,42.0,333,22400423.0,6681130,33266700,0.0,0.42
2593,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-12-10,1626,32622362,162437400,20,1140540.0,401308,1998000,20063.0,99900.0,23.0,62916.0,57027.0,43.0,353,23540963.0,7082438,35264700,0.0,0.44
2594,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-12-17,1626,32622362,162437400,21,1162170.0,421493,2097900,20063.0,99900.0,23.0,62916.0,55341.0,45.0,374,24703133.0,7503931,37362600,0.0,0.46
2595,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-12-24,1626,32622362,162437400,26,1449040.0,521746,2597400,20063.0,99900.0,23.0,62916.0,55732.0,44.0,400,26152173.0,8025677,39960000,0.0,0.48
2596,겨울,팬츠,니트팬츠,ZG,01_시즌,겨울_팬츠_니트팬츠_ZG,2023,2023-12-31,1626,32622362,162437400,44,2506080.0,882738,4395600,20063.0,99900.0,23.0,62916.0,56956.0,43.0,444,28658253.0,8908415,44355600,0.0,0.53
2597,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-05,3248,12514342,451472000,229,25192302.0,882323,31831000,3853.0,139000.0,695.0,48946.0,110010.0,21.0,229,25192302.0,882323,31831000,0.0,1.76
2598,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-12,3248,12514342,451472000,2,97892.0,7706,278000,3853.0,139000.0,695.0,48946.0,48946.0,65.0,231,25290194.0,890029,32109000,0.0,1.77
2599,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-19,3248,12514342,451472000,157,16583374.0,530823,21823000,3853.0,139000.0,695.0,48946.0,105627.0,24.0,388,41873568.0,1420852,53932000,0.0,2.93
2600,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-09-26,11460,90658986,1256015800,111,11429714.0,501765,15429000,7911.0,109600.0,695.0,48946.0,102970.0,26.0,499,53303282.0,1922617,69361000,0.0,0.51
2601,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-03,11460,91065444,1256015800,627,50731237.0,4336479,73012200,7946.0,109600.0,695.0,48946.0,80911.0,31.0,1126,104034519.0,6259096,142373200,0.0,0.97
2602,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-10,17060,111303844,2034415800,769,79215611.0,2740153,107480200,6524.0,119251.0,695.0,48946.0,103011.0,26.0,1895,183250130.0,8999249,249853400,0.0,1.42
2603,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-17,17060,111303844,2034415800,1073,78666619.0,4791362,143304100,6524.0,119251.0,695.0,48946.0,73315.0,45.0,2968,261916749.0,13790611,393157500,0.0,2.02
2604,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-24,17857,114280878,2145198800,1145,69208340.0,7726836,134801400,6400.0,120132.0,695.0,48946.0,60444.0,49.0,4113,331125089.0,21517447,527958900,0.0,2.45
2605,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-10-31,17857,114280878,2145198800,902,62318187.0,4776960,115263400,6400.0,120132.0,695.0,48946.0,69089.0,46.0,5015,393443276.0,26294407,643222300,0.0,2.9
2606,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-07,17857,248404377,2145198800,1266,77802080.0,18462667,149901900,13911.0,120132.0,695.0,48946.0,61455.0,48.0,6281,471245356.0,44757074,793124200,0.0,1.54
2607,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-14,17857,248404377,2145198800,1056,59195069.0,12843414,111382900,13911.0,120132.0,695.0,48946.0,56056.0,47.0,7337,530440425.0,57600488,904507100,0.0,1.71
2608,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-21,19655,312443845,2395120800,994,54600420.0,14229370,113910600,15896.0,121858.0,695.0,48946.0,54930.0,52.0,8331,585040845.0,71829858,1018417700,0.0,1.47
2609,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-11-28,19655,312443845,2395120800,813,45187765.0,12021241,89635400,15896.0,121858.0,695.0,48946.0,55582.0,50.0,9144,630228610.0,83851099,1108053100,0.0,1.57
2610,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-05,19655,312443845,2395120800,912,47417556.0,11496636,99419300,15896.0,121858.0,695.0,48946.0,51993.0,52.0,10056,677646166.0,95347735,1207472400,0.0,1.67
2611,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-12,19655,312443845,2395120800,706,33955030.0,10489260,80850800,15896.0,121858.0,695.0,48946.0,48095.0,58.0,10762,711601196.0,105836995,1288323200,0.0,1.73
2612,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-19,19655,312443845,2395120800,627,30117607.0,8367363,69918900,15896.0,121858.0,695.0,48946.0,48034.0,57.0,11389,741718803.0,114204358,1358242100,0.0,1.79
2613,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2021,2021-12-26,19655,312443845,2395120800,418,20286315.0,6246025,46661700,15896.0,121858.0,695.0,48946.0,48532.0,57.0,11807,762005118.0,120450383,1404903800,0.0,1.83
2614,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-08-28,3248,59141370,451472000,123,13353586.0,2239652,17097000,18209.0,139000.0,533.0,83194.0,108566.0,22.0,11930,775358704.0,122690035,1422000800,0.0,9.84
2615,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-04,12384,159204122,1721376000,116,12476460.0,1923536,16124000,12856.0,139000.0,533.0,83194.0,107556.0,23.0,12046,787835164.0,124613571,1438124800,0.0,3.72
2616,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-11,12384,159204122,1721376000,221,22663933.0,3450868,30719000,12856.0,139000.0,533.0,83194.0,102552.0,26.0,12267,810499097.0,128064439,1468843800,0.0,3.82
2617,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-18,12384,159204122,1721376000,264,25971293.0,4807057,36696000,12856.0,139000.0,533.0,83194.0,98376.0,29.0,12531,836470390.0,132871496,1505539800,0.0,3.94
2618,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-09-25,12904,166117126,1793656000,237,23664120.0,4293659,32943000,12873.0,139000.0,533.0,83194.0,99849.0,28.0,12768,860134510.0,137165155,1538482800,0.0,3.88
2619,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-02,14300,185054352,1987700000,332,29358909.0,4977565,46148000,12941.0,139000.0,533.0,83194.0,88430.0,36.0,13100,889493419.0,142142720,1584630800,0.0,3.6
2620,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-09,18197,265112884,2529383000,453,40320871.0,6845826,62967000,14569.0,139000.0,533.0,83194.0,89009.0,36.0,13553,929814290.0,148988546,1647597800,0.0,2.63
2621,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-16,29531,430643351,4104809000,990,91017415.0,17295488,137610000,14583.0,139000.0,533.0,83194.0,91937.0,34.0,14543,1020831705.0,166284034,1785207800,0.0,1.77
2622,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-23,29531,430643351,4104809000,737,63242195.0,12239258,102443000,14583.0,139000.0,533.0,83194.0,85810.0,38.0,15280,1084073900.0,178523292,1887650800,0.0,1.87
2623,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-10-30,29531,430643351,4104809000,618,43966491.0,9518029,85902000,14583.0,139000.0,533.0,83194.0,71143.0,49.0,15898,1128040391.0,188041321,1973552800,0.0,1.94
2624,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-06,29564,434218763,4109396000,864,60105493.0,12754077,120096000,14687.0,139000.0,533.0,83194.0,69567.0,50.0,16762,1188145884.0,200795398,2093648800,0.0,2.03
2625,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-13,29564,434218763,4109396000,673,50478538.0,10876569,93547000,14687.0,139000.0,533.0,83194.0,75005.0,46.0,17435,1238624422.0,211671967,2187195800,0.0,2.11
2626,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-20,29564,434218763,4109396000,736,53681850.0,10762428,102304000,14687.0,139000.0,533.0,83194.0,72937.0,48.0,18171,1292306272.0,222434395,2289499800,0.0,2.19
2627,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-11-27,29564,434218763,4109396000,670,48898165.0,10037473,93130000,14687.0,139000.0,533.0,83194.0,72982.0,47.0,18841,1341204437.0,232471868,2382629800,0.0,2.27
2628,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-04,29564,434319386,4109396000,665,46940046.0,9358840,92435000,14691.0,139000.0,533.0,83194.0,70587.0,49.0,19506,1388144483.0,241830708,2475064800,0.0,2.35
2629,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-11,29564,434319386,4109396000,684,45567270.0,9655952,95076000,14691.0,139000.0,533.0,83194.0,66619.0,52.0,20190,1433711753.0,251486660,2570140800,0.0,2.42
2630,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-18,29564,434319386,4109396000,663,42704000.0,8989456,92157000,14691.0,139000.0,533.0,83194.0,64410.0,54.0,20853,1476415753.0,260476116,2662297800,0.0,2.49
2631,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2022,2022-12-25,29564,434319386,4109396000,551,34249311.0,7301226,76589000,14691.0,139000.0,533.0,83194.0,62158.0,55.0,21404,1510665064.0,267777342,2738886800,0.0,2.55
2632,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-08-27,3446,58366125,444534000,51,5263200.0,863805,6579000,16937.0,129000.0,262.0,79803.0,103200.0,20.0,21455,1515928264.0,268641147,2745465800,0.0,19.01
2633,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-03,5400,95362954,696600000,73,7520700.0,1239451,9417000,17660.0,129000.0,262.0,79803.0,103023.0,20.0,21528,1523448964.0,269880598,2754882800,0.0,11.69
2634,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-10,7199,125230004,928671000,107,11003700.0,1808854,13803000,17395.0,129000.0,262.0,79803.0,102838.0,20.0,21635,1534452664.0,271689452,2768685800,0.0,8.97
2635,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-17,7199,125230004,928671000,237,21323700.0,4024949,30573000,17395.0,129000.0,262.0,79803.0,89973.0,30.0,21872,1555776364.0,275714401,2799258800,0.0,9.09
2636,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-09-24,7199,125230004,928671000,175,15565140.0,2936894,22575000,17395.0,129000.0,262.0,79803.0,88944.0,31.0,22047,1571341504.0,278651295,2821833800,0.0,9.18
2637,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-01,11362,199030117,1465698000,338,27981651.0,5736696,43602000,17517.0,129000.0,262.0,79803.0,82786.0,36.0,22385,1599323155.0,284387991,2865435800,0.0,5.88
2638,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-08,11362,199030117,1465698000,484,40071372.0,8334887,62436000,17517.0,129000.0,262.0,79803.0,82792.0,36.0,22869,1639394527.0,292722878,2927871800,0.0,6.02
2639,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-15,11396,199662366,1470084000,497,43900483.0,8544182,64113000,17520.0,129000.0,262.0,79803.0,88331.0,32.0,23366,1683295010.0,301267060,2991984800,0.0,6.16
2640,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-22,11399,199713154,1470471000,329,26472898.0,5715349,42441000,17520.0,129000.0,262.0,79803.0,80465.0,38.0,23695,1709767908.0,306982409,3034425800,0.0,6.25
2641,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-10-29,11399,199713154,1470471000,326,24943720.0,5620313,42054000,17520.0,129000.0,262.0,79803.0,76514.0,41.0,24021,1734711628.0,312602722,3076479800,0.0,6.33
2642,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-05,11399,199713154,1470471000,321,25096548.0,5568402,41409000,17520.0,129000.0,262.0,79803.0,78182.0,39.0,24342,1759808176.0,318171124,3117888800,0.0,6.42
2643,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-12,11399,199713154,1470471000,345,26918454.0,6011707,44505000,17520.0,129000.0,262.0,79803.0,78025.0,40.0,24687,1786726630.0,324182831,3162393800,0.0,6.51
2644,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-19,11399,199713154,1470471000,276,21409130.0,4814796,35604000,17520.0,129000.0,262.0,79803.0,77569.0,40.0,24963,1808135760.0,328997627,3197997800,0.0,6.58
2645,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-11-26,11399,199713154,1470471000,254,16766000.0,4498820,32766000,17520.0,129000.0,262.0,79803.0,66008.0,49.0,25217,1824901760.0,333496447,3230763800,0.0,6.64
2646,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-03,11399,199713154,1470471000,232,14576127.0,4123999,29928000,17520.0,129000.0,262.0,79803.0,62828.0,51.0,25449,1839477887.0,337620446,3260691800,0.0,6.68
2647,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-10,11399,199713154,1470471000,239,15196300.0,4232882,30831000,17520.0,129000.0,262.0,79803.0,63583.0,51.0,25688,1854674187.0,341853328,3291522800,0.0,6.73
2648,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-17,11399,199713154,1470471000,224,14375050.0,3975497,28896000,17520.0,129000.0,262.0,79803.0,64174.0,50.0,25912,1869049237.0,345828825,3320418800,0.0,6.78
2649,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-24,11399,199713154,1470471000,198,12757700.0,3521717,25542000,17520.0,129000.0,262.0,79803.0,64433.0,50.0,26110,1881806937.0,349350542,3345960800,0.0,6.82
2650,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2023,2023-12-31,11399,199713154,1470471000,269,16835639.0,4773836,34701000,17520.0,129000.0,262.0,79803.0,62586.0,51.0,26379,1898642576.0,354124378,3380661800,0.0,6.87
2651,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-08,5249,88336312,677121000,0,0.0,0,0,16829.0,129000.0,120.0,81688.0,,,26379,1898642576.0,354124378,3380661800,0.0,15.53
2652,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-15,5249,88336312,677121000,16,1754400.0,269267,2064000,16829.0,129000.0,120.0,81688.0,109650.0,15.0,26395,1900396976.0,354393645,3382725800,0.0,15.55
2653,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-22,5249,88336312,677121000,21,2040780.0,353413,2709000,16829.0,129000.0,120.0,81688.0,97180.0,25.0,26416,1902437756.0,354747058,3385434800,0.0,15.56
2654,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-09-29,5249,88336312,677121000,25,2567100.0,420729,3225000,16829.0,129000.0,120.0,81688.0,102684.0,20.0,26441,1905004856.0,355167787,3388659800,0.0,15.58
2655,겨울,팬츠,팬츠(일반),ZA,01_시즌,겨울_팬츠_팬츠(일반)_ZA,2024,2024-10-06,5249,88336312,677121000,91,9099360.0,1531454,11739000,16829.0,129000.0,120.0,81688.0,99993.0,22.0,26532,1914104216.0,356699241,3400398800,0.0,15.66
